2018-01,61,61632,1010.3600000000000
2018-02,54,38962,721.5200000000000
2018-03,58,60694,1046.4500000000000
2018-04,44,34330,780.2300000000000
2018-05,31,29093,938.4800000000000
2018-06,30,23658,788.6000000000000
2018-07,31,12966,418.2600000000000
2018-08,31,31492,1015.8700000000000
2018-09,30,27283,909.4300000000000
2018-10,43,31613,735.1900000000000
2018-11,46,48469,1053.6700000000000
2018-12,41,37579,916.5600000000000
